Personality,MotionType,ExcitementLevel,Normal,Estrus,dummy
Muku,DeepThroat,2,H0_adult_61221.ogg,H0_adult_61285.ogg,
Muku,DeepThroat,2,H0_adult_61222.ogg,H0_adult_61286.ogg,
Muku,DeepThroat,3,H0_00195.ogg,H0_00259.ogg,
Muku,DeepThroat,3,H0_00196.ogg,H0_00260.ogg,
Muku,DeepThroat,3,H0_adult_61223.ogg,H0_adult_61287.ogg,
Muku,DeepThroat,3,H0_adult_61224.ogg,H0_adult_61288.ogg,
Muku,PainFellatio,0,H0_00205.ogg,H0_00253.ogg,
Muku,PainFellatio,0,H0_00206.ogg,H0_00254.ogg,
Muku,PainFellatio,0,H0_adult_61233.ogg,H0_adult_61281.ogg,
Muku,PainFellatio,0,H0_adult_61234.ogg,H0_adult_61282.ogg,
Muku,PainFellatio,1,H0_00207.ogg,H0_00255.ogg,
Muku,PainFellatio,1,H0_00208.ogg,H0_00256.ogg,
Muku,PainFellatio,1,H0_adult_61235.ogg,H0_adult_61283.ogg,
Muku,PainFellatio,1,H0_adult_61236.ogg,H0_adult_61284.ogg,
Muku,PainFellatio,2,H0_00209.ogg,H0_00257.ogg,
Muku,PainFellatio,2,H0_00210.ogg,H0_00258.ogg,
Muku,PainFellatio,2,H0_adult_61237.ogg,H0_adult_61285.ogg,
Muku,PainFellatio,2,H0_adult_61238.ogg,H0_adult_61286.ogg,
Muku,PainFellatio,3,H0_00211.ogg,H0_00259.ogg,
Muku,PainFellatio,3,H0_00212.ogg,H0_00260.ogg,
Muku,PainFellatio,3,H0_adult_61239.ogg,H0_adult_61287.ogg,
Muku,PainFellatio,3,H0_adult_61240.ogg,H0_adult_61288.ogg,
Muku,PistonExcite,0,H0_00069.ogg,H0_00229.ogg,
Muku,PistonExcite,0,H0_00070.ogg,H0_00230.ogg,
Muku,PistonExcite,0,H0_adult_61057.ogg,H0_adult_61257.ogg,
Muku,PistonExcite,0,H0_adult_61058.ogg,H0_adult_61258.ogg,
Muku,PistonExcite,1,H0_00071.ogg,H0_00231.ogg,
Muku,PistonExcite,1,H0_00072.ogg,H0_00232.ogg,
Muku,PistonExcite,1,H0_adult_61059.ogg,H0_adult_61259.ogg,
Muku,PistonExcite,1,H0_adult_61060.ogg,H0_adult_61260.ogg,
Muku,PistonExcite,2,H0_00073.ogg,H0_00233.ogg,
Muku,PistonExcite,2,H0_00074.ogg,H0_00234.ogg,
Muku,PistonExcite,2,H0_adult_61061.ogg,H0_adult_61261.ogg,
Muku,PistonExcite,2,H0_adult_61062.ogg,H0_adult_61262.ogg,
Muku,PistonExcite,3,H0_00075.ogg,H0_00235.ogg,
Muku,PistonExcite,3,H0_00076.ogg,H0_00236.ogg,
Muku,PistonExcite,3,H0_adult_61063.ogg,H0_adult_61263.ogg,
Muku,PistonExcite,3,H0_adult_61064.ogg,H0_adult_61264.ogg,
Muku,Houshi,0,H0_00157.ogg,H0_00245.ogg,
Muku,Houshi,0,H0_00158.ogg,H0_00246.ogg,
Muku,Houshi,0,H0_adult_61177.ogg,H0_adult_61273.ogg,
Muku,Houshi,0,H0_adult_61178.ogg,H0_adult_61274.ogg,
Muku,Houshi,1,H0_00159.ogg,H0_00247.ogg,
Muku,Houshi,1,H0_00160.ogg,H0_00248.ogg,
Muku,Houshi,1,H0_adult_61179.ogg,H0_adult_61275.ogg,
Muku,Houshi,1,H0_adult_61180.ogg,H0_adult_61276.ogg,
Muku,Houshi,2,H0_00161.ogg,H0_00249.ogg,
Muku,Houshi,2,H0_00162.ogg,H0_00250.ogg,
Muku,Houshi,2,H0_adult_61181.ogg,H0_adult_61277.ogg,
Muku,Houshi,2,H0_adult_61182.ogg,H0_adult_61278.ogg,
Muku,Houshi,3,H0_00163.ogg,H0_00251.ogg,
Muku,Houshi,3,H0_00164.ogg,H0_00252.ogg,
Muku,Houshi,3,H0_adult_61183.ogg,H0_adult_61279.ogg,
Muku,Houshi,3,H0_adult_61184.ogg,H0_adult_61280.ogg,
Muku,FellatioExcite,0,H0_00197.ogg,H0_00253.ogg,
Muku,FellatioExcite,0,H0_00198.ogg,H0_00254.ogg,
Muku,FellatioExcite,0,H0_adult_61225.ogg,H0_adult_61281.ogg,
Muku,FellatioExcite,0,H0_adult_61226.ogg,H0_adult_61282.ogg,
Muku,FellatioExcite,1,H0_00199.ogg,H0_00255.ogg,
Muku,FellatioExcite,1,H0_00200.ogg,H0_00256.ogg,
Muku,FellatioExcite,1,H0_adult_61227.ogg,H0_adult_61283.ogg,
Muku,FellatioExcite,1,H0_adult_61228.ogg,H0_adult_61284.ogg,
Muku,FellatioExcite,2,H0_00201.ogg,H0_00257.ogg,
Muku,FellatioExcite,2,H0_00202.ogg,H0_00258.ogg,
Muku,FellatioExcite,2,H0_adult_61229.ogg,H0_adult_61285.ogg,
Muku,FellatioExcite,2,H0_adult_61230.ogg,H0_adult_61286.ogg,
Muku,FellatioExcite,3,H0_00203.ogg,H0_00259.ogg,
Muku,FellatioExcite,3,H0_00204.ogg,H0_00260.ogg,
Muku,FellatioExcite,3,H0_adult_61231.ogg,H0_adult_61287.ogg,
Muku,FellatioExcite,3,H0_adult_61232.ogg,H0_adult_61288.ogg,
Muku,LickJob,0,H0_00181.ogg,H0_00181.ogg,
Muku,LickJob,0,H0_00182.ogg,H0_00182.ogg,
Muku,LickJob,0,H0_adult_61209.ogg,H0_adult_61209.ogg,
Muku,LickJob,0,H0_adult_61210.ogg,H0_adult_61210.ogg,
Muku,LickJob,1,H0_00183.ogg,H0_00183.ogg,
Muku,LickJob,1,H0_00184.ogg,H0_00184.ogg,
Muku,LickJob,1,H0_adult_61211.ogg,H0_adult_61211.ogg,
Muku,LickJob,1,H0_adult_61212.ogg,H0_adult_61212.ogg,
Muku,LickJob,2,H0_00185.ogg,H0_00185.ogg,
Muku,LickJob,2,H0_00186.ogg,H0_00186.ogg,
Muku,LickJob,2,H0_adult_61213.ogg,H0_adult_61213.ogg,
Muku,LickJob,2,H0_adult_61214.ogg,H0_adult_61214.ogg,
Muku,LickJob,3,H0_00187.ogg,H0_00187.ogg,
Muku,LickJob,3,H0_00188.ogg,H0_00188.ogg,
Muku,LickJob,3,H0_adult_61215.ogg,H0_adult_61215.ogg,
Muku,LickJob,3,H0_adult_61216.ogg,H0_adult_61216.ogg,
Muku,PistonCry,0,H0_00061.ogg,H0_00229.ogg,
Muku,PistonCry,0,H0_00062.ogg,H0_00230.ogg,
Muku,PistonCry,0,H0_adult_61049.ogg,H0_adult_61257.ogg,
Muku,PistonCry,0,H0_adult_61050.ogg,H0_adult_61258.ogg,
Muku,PistonCry,1,H0_00063.ogg,H0_00231.ogg,
Muku,PistonCry,1,H0_00064.ogg,H0_00232.ogg,
Muku,PistonCry,1,H0_adult_61051.ogg,H0_adult_61259.ogg,
Muku,PistonCry,1,H0_adult_61052.ogg,H0_adult_61260.ogg,
Muku,PistonCry,2,H0_00065.ogg,H0_00233.ogg,
Muku,PistonCry,2,H0_00066.ogg,H0_00234.ogg,
Muku,PistonCry,2,H0_adult_61053.ogg,H0_adult_61261.ogg,
Muku,PistonCry,2,H0_adult_61054.ogg,H0_adult_61262.ogg,
Muku,PistonCry,3,H0_00067.ogg,H0_00235.ogg,
Muku,PistonCry,3,H0_00068.ogg,H0_00236.ogg,
Muku,PistonCry,3,H0_adult_61055.ogg,H0_adult_61263.ogg,
Muku,PistonCry,3,H0_adult_61056.ogg,H0_adult_61264.ogg,
Muku,SMSubmission,0,H0_00141.ogg,H0_00141.ogg,
Muku,SMSubmission,0,H0_00142.ogg,H0_00142.ogg,
Muku,SMSubmission,0,H0_09242.ogg,H0_09242.ogg,
Muku,SMSubmission,0,H0_09243.ogg,H0_09243.ogg,
Muku,SMSubmission,0,H0_adult_61161.ogg,H0_adult_61161.ogg,
Muku,SMSubmission,0,H0_adult_61162.ogg,H0_adult_61162.ogg,
Muku,SMSubmission,1,H0_00143.ogg,H0_00143.ogg,
Muku,SMSubmission,1,H0_00144.ogg,H0_00144.ogg,
Muku,SMSubmission,1,H0_09244.ogg,H0_09244.ogg,
Muku,SMSubmission,1,H0_09245.ogg,H0_09245.ogg,
Muku,SMSubmission,1,H0_adult_61163.ogg,H0_adult_61163.ogg,
Muku,SMSubmission,1,H0_adult_61164.ogg,H0_adult_61164.ogg,
Muku,SMSubmission,2,H0_00145.ogg,H0_00145.ogg,
Muku,SMSubmission,2,H0_00146.ogg,H0_00146.ogg,
Muku,SMSubmission,2,H0_09246.ogg,H0_09246.ogg,
Muku,SMSubmission,2,H0_09247.ogg,H0_09247.ogg,
Muku,SMSubmission,2,H0_adult_61165.ogg,H0_adult_61165.ogg,
Muku,SMSubmission,2,H0_adult_61166.ogg,H0_adult_61166.ogg,
Muku,SMSubmission,3,H0_00147.ogg,H0_00147.ogg,
Muku,SMSubmission,3,H0_00148.ogg,H0_00148.ogg,
Muku,SMSubmission,3,H0_09248.ogg,H0_09248.ogg,
Muku,SMSubmission,3,H0_09249.ogg,H0_09249.ogg,
Muku,SMSubmission,3,H0_adult_61167.ogg,H0_adult_61167.ogg,
Muku,SMSubmission,3,H0_adult_61168.ogg,H0_adult_61168.ogg,
Muku,FellatioDrunk,0,H0_00165.ogg,H0_00253.ogg,
Muku,FellatioDrunk,0,H0_00166.ogg,H0_00254.ogg,
Muku,FellatioDrunk,0,H0_09250.ogg,H0_00253.ogg,
Muku,FellatioDrunk,0,H0_09251.ogg,H0_00254.ogg,
Muku,FellatioDrunk,0,H0_adult_61193.ogg,H0_adult_61281.ogg,
Muku,FellatioDrunk,0,H0_adult_61194.ogg,H0_adult_61282.ogg,
Muku,FellatioDrunk,1,H0_00167.ogg,H0_00255.ogg,
Muku,FellatioDrunk,1,H0_00168.ogg,H0_00256.ogg,
Muku,FellatioDrunk,1,H0_09252.ogg,H0_00255.ogg,
Muku,FellatioDrunk,1,H0_09253.ogg,H0_00256.ogg,
Muku,FellatioDrunk,1,H0_adult_61195.ogg,H0_adult_61283.ogg,
Muku,FellatioDrunk,1,H0_adult_61196.ogg,H0_adult_61284.ogg,
Muku,FellatioDrunk,2,H0_00169.ogg,H0_00257.ogg,
Muku,FellatioDrunk,2,H0_00170.ogg,H0_00258.ogg,
Muku,FellatioDrunk,2,H0_09254.ogg,H0_00257.ogg,
Muku,FellatioDrunk,2,H0_09255.ogg,H0_00258.ogg,
Muku,FellatioDrunk,2,H0_adult_61197.ogg,H0_adult_61285.ogg,
Muku,FellatioDrunk,2,H0_adult_61198.ogg,H0_adult_61286.ogg,
Muku,FellatioDrunk,3,H0_00171.ogg,H0_00259.ogg,
Muku,FellatioDrunk,3,H0_00172.ogg,H0_00260.ogg,
Muku,FellatioDrunk,3,H0_09256.ogg,H0_00259.ogg,
Muku,FellatioDrunk,3,H0_09257.ogg,H0_00260.ogg,
Muku,FellatioDrunk,3,H0_adult_61199.ogg,H0_adult_61287.ogg,
Muku,FellatioDrunk,3,H0_adult_61200.ogg,H0_adult_61288.ogg,
Muku,Waiting,0,H0_00133.ogg,H0_00237.ogg,
Muku,Waiting,0,H0_00134.ogg,H0_00238.ogg,
Muku,Waiting,1,H0_00135.ogg,H0_00239.ogg,
Muku,Waiting,1,H0_00136.ogg,H0_00240.ogg,
Muku,Waiting,2,H0_00137.ogg,H0_00241.ogg,
Muku,Waiting,2,H0_00138.ogg,H0_00242.ogg,
Muku,Waiting,3,H0_00139.ogg,H0_00243.ogg,
Muku,Waiting,3,H0_00140.ogg,H0_00244.ogg,
Muku,FellatioBitch,0,H0_pink_66780.ogg,H0_pink_66879.ogg,
Muku,FellatioBitch,0,H0_pink_66781.ogg,H0_pink_66880.ogg,
Muku,FellatioBitch,0,H0_pink_66782.ogg,H0_pink_66881.ogg,
Muku,FellatioBitch,0,H0_pink_66783.ogg,H0_pink_66882.ogg,
Muku,FellatioBitch,1,H0_pink_66784.ogg,H0_pink_66883.ogg,
Muku,FellatioBitch,1,H0_pink_66785.ogg,H0_pink_66884.ogg,
Muku,FellatioBitch,1,H0_pink_66786.ogg,H0_pink_66885.ogg,
Muku,FellatioBitch,1,H0_pink_66787.ogg,H0_pink_66886.ogg,
Muku,FellatioBitch,2,H0_pink_66788.ogg,H0_pink_66887.ogg,
Muku,FellatioBitch,2,H0_pink_66789.ogg,H0_pink_66888.ogg,
Muku,FellatioBitch,2,H0_pink_66790.ogg,H0_pink_66889.ogg,
Muku,FellatioBitch,2,H0_pink_66791.ogg,H0_pink_66890.ogg,
Muku,FellatioBitch,3,H0_pink_66792.ogg,H0_pink_66891.ogg,
Muku,FellatioBitch,3,H0_pink_66793.ogg,H0_pink_66892.ogg,
Muku,FellatioBitch,3,H0_pink_66794.ogg,H0_pink_66893.ogg,
Muku,FellatioBitch,3,H0_pink_66795.ogg,H0_pink_66894.ogg,
Muku,LickJobBitch,0,H0_pink_66764.ogg,H0_pink_66863.ogg,
Muku,LickJobBitch,0,H0_pink_66765.ogg,H0_pink_66864.ogg,
Muku,LickJobBitch,1,H0_pink_66766.ogg,H0_pink_66865.ogg,
Muku,LickJobBitch,1,H0_pink_66767.ogg,H0_pink_66866.ogg,
Muku,LickJobBitch,2,H0_pink_66768.ogg,H0_pink_66871.ogg,
Muku,LickJobBitch,2,H0_pink_66769.ogg,H0_pink_66872.ogg,
Muku,LickJobBitch,3,H0_pink_66770.ogg,H0_pink_66875.ogg,
Muku,LickJobBitch,3,H0_pink_66771.ogg,H0_pink_66876.ogg,
Muku,PistonBitch,0,H0_pink_66796.ogg,H0_pink_66895.ogg,
Muku,PistonBitch,0,H0_pink_66797.ogg,H0_pink_66896.ogg,
Muku,PistonBitch,0,H0_pink_66798.ogg,H0_pink_66897.ogg,
Muku,PistonBitch,0,H0_pink_66799.ogg,H0_pink_66898.ogg,
Muku,PistonBitch,1,H0_pink_66800.ogg,H0_pink_66899.ogg,
Muku,PistonBitch,1,H0_pink_66801.ogg,H0_pink_66900.ogg,
Muku,PistonBitch,1,H0_pink_66802.ogg,H0_pink_66901.ogg,
Muku,PistonBitch,1,H0_pink_66803.ogg,H0_pink_66902.ogg,
Muku,PistonBitch,2,H0_pink_66804.ogg,H0_pink_66903.ogg,
Muku,PistonBitch,2,H0_pink_66805.ogg,H0_pink_66904.ogg,
Muku,PistonBitch,2,H0_pink_66806.ogg,H0_pink_66905.ogg,
Muku,PistonBitch,2,H0_pink_66807.ogg,H0_pink_66906.ogg,
Muku,PistonBitch,3,H0_pink_66808.ogg,H0_pink_66907.ogg,
Muku,PistonBitch,3,H0_pink_66809.ogg,H0_pink_66908.ogg,
Muku,PistonBitch,3,H0_pink_66810.ogg,H0_pink_66909.ogg,
Muku,PistonBitch,3,H0_pink_66811.ogg,H0_pink_66910.ogg,
Muku,KissBitch,0,H0_pink_66748.ogg,H0_pink_66847.ogg,
Muku,KissBitch,0,H0_pink_66749.ogg,H0_pink_66848.ogg,
Muku,KissBitch,0,H0_pink_66750.ogg,H0_pink_66849.ogg,
Muku,KissBitch,0,H0_pink_66751.ogg,H0_pink_66850.ogg,
Muku,KissBitch,1,H0_pink_66752.ogg,H0_pink_66851.ogg,
Muku,KissBitch,1,H0_pink_66753.ogg,H0_pink_66852.ogg,
Muku,KissBitch,1,H0_pink_66754.ogg,H0_pink_66853.ogg,
Muku,KissBitch,1,H0_pink_66755.ogg,H0_pink_66854.ogg,
Muku,KissBitch,2,H0_pink_66756.ogg,H0_pink_66855.ogg,
Muku,KissBitch,2,H0_pink_66757.ogg,H0_pink_66856.ogg,
Muku,KissBitch,2,H0_pink_66758.ogg,H0_pink_66857.ogg,
Muku,KissBitch,2,H0_pink_66759.ogg,H0_pink_66858.ogg,
Muku,KissBitch,3,H0_pink_66760.ogg,H0_pink_66859.ogg,
Muku,KissBitch,3,H0_pink_66761.ogg,H0_pink_66860.ogg,
Muku,KissBitch,3,H0_pink_66762.ogg,H0_pink_66861.ogg,
Muku,KissBitch,3,H0_pink_66763.ogg,H0_pink_66862.ogg,
Muku,WaitingBitch,0,H0_pink_66812.ogg,H0_pink_66812.ogg,
Muku,WaitingBitch,0,H0_pink_66813.ogg,H0_pink_66813.ogg,
Muku,WaitingBitch,0,H0_pink_66814.ogg,H0_pink_66814.ogg,
Muku,WaitingBitch,0,H0_pink_66815.ogg,H0_pink_66815.ogg,
Muku,WaitingBitch,1,H0_pink_66816.ogg,H0_pink_66816.ogg,
Muku,WaitingBitch,1,H0_pink_66817.ogg,H0_pink_66817.ogg,
Muku,WaitingBitch,1,H0_pink_66818.ogg,H0_pink_66818.ogg,
Muku,WaitingBitch,1,H0_pink_66819.ogg,H0_pink_66819.ogg,
Muku,WaitingBitch,2,H0_pink_66820.ogg,H0_pink_66820.ogg,
Muku,WaitingBitch,2,H0_pink_66821.ogg,H0_pink_66821.ogg,
Muku,WaitingBitch,2,H0_pink_66822.ogg,H0_pink_66822.ogg,
Muku,WaitingBitch,2,H0_pink_66823.ogg,H0_pink_66823.ogg,
Muku,WaitingBitch,3,H0_pink_66824.ogg,H0_pink_66824.ogg,
Muku,WaitingBitch,3,H0_pink_66825.ogg,H0_pink_66825.ogg,
Muku,WaitingBitch,3,H0_pink_66826.ogg,H0_pink_66826.ogg,
Muku,WaitingBitch,3,H0_pink_66827.ogg,H0_pink_66827.ogg,
Muku,PistonOho,0,H0_BL_64374.ogg,H0_BL_64401.ogg,
Muku,PistonOho,0,H0_BL_64375.ogg,H0_BL_64402.ogg,
Muku,PistonOho,1,H0_BL_64376.ogg,H0_BL_64403.ogg,
Muku,PistonOho,1,H0_BL_64377.ogg,H0_BL_64404.ogg,
Muku,PistonOho,2,H0_BL_64378.ogg,H0_BL_64405.ogg,
Muku,PistonOho,2,H0_BL_64379.ogg,H0_BL_64406.ogg,
Muku,PistonOho,3,H0_BL_64380.ogg,H0_BL_64407.ogg,
Muku,PistonOho,3,H0_BL_64381.ogg,H0_BL_64408.ogg,
Muku,KissOho,0,H0_BL_64366.ogg,H0_BL_64393.ogg,
Muku,KissOho,0,H0_BL_64367.ogg,H0_BL_64394.ogg,
Muku,KissOho,1,H0_BL_64368.ogg,H0_BL_64395.ogg,
Muku,KissOho,1,H0_BL_64369.ogg,H0_BL_64396.ogg,
Muku,KissOho,2,H0_BL_64370.ogg,H0_BL_64397.ogg,
Muku,KissOho,2,H0_BL_64371.ogg,H0_BL_64398.ogg,
Muku,KissOho,3,H0_BL_64372.ogg,H0_BL_64399.ogg,
Muku,KissOho,3,H0_BL_64373.ogg,H0_BL_64400.ogg,
Muku,WaitingOho,0,H0_BL_64382.ogg,H0_BL_64409.ogg,
Muku,WaitingOho,0,H0_BL_64383.ogg,H0_BL_64410.ogg,
Muku,WaitingOho,1,H0_BL_64384.ogg,H0_BL_64411.ogg,
Muku,WaitingOho,1,H0_BL_64385.ogg,H0_BL_64412.ogg,
Muku,WaitingOho,2,H0_BL_64386.ogg,H0_BL_64413.ogg,
Muku,WaitingOho,2,H0_BL_64387.ogg,H0_BL_64414.ogg,
Muku,WaitingOho,3,H0_BL_64388.ogg,H0_BL_64415.ogg,
Muku,WaitingOho,3,H0_BL_64389.ogg,H0_BL_64416.ogg,
Muku,PistonMuriHard,0,H0_BL_64103.ogg,H0_BL_64103.ogg,
Muku,PistonMuriHard,0,H0_BL_64104.ogg,H0_BL_64104.ogg,
Muku,PistonMuriHard,1,H0_BL_64105.ogg,H0_BL_64105.ogg,
Muku,PistonMuriHard,1,H0_BL_64106.ogg,H0_BL_64106.ogg,
Muku,PistonMuriHard,2,H0_BL_64107.ogg,H0_BL_64107.ogg,
Muku,PistonMuriHard,2,H0_BL_64108.ogg,H0_BL_64108.ogg,
Muku,PistonMuriHard,3,H0_BL_64109.ogg,H0_BL_64109.ogg,
Muku,PistonMuriHard,3,H0_BL_64110.ogg,H0_BL_64110.ogg,
Muku,CoverMouthMuriHard,0,H0_BL_64420.ogg,H0_BL_64420.ogg,
Muku,CoverMouthMuriHard,0,H0_BL_64421.ogg,H0_BL_64421.ogg,
Muku,CoverMouthMuriHard,1,H0_BL_64422.ogg,H0_BL_64422.ogg,
Muku,CoverMouthMuriHard,1,H0_BL_64423.ogg,H0_BL_64423.ogg,
Muku,CoverMouthMuriHard,2,H0_BL_64424.ogg,H0_BL_64424.ogg,
Muku,CoverMouthMuriHard,2,H0_BL_64425.ogg,H0_BL_64425.ogg,
Muku,CoverMouthMuriHard,3,H0_BL_64426.ogg,H0_BL_64426.ogg,
Muku,CoverMouthMuriHard,3,H0_BL_64427.ogg,H0_BL_64427.ogg,
Muku,StrangleMuriHard,0,H0_BL_64111.ogg,H0_BL_64111.ogg,
Muku,StrangleMuriHard,0,H0_BL_64112.ogg,H0_BL_64112.ogg,
Muku,StrangleMuriHard,1,H0_BL_64113.ogg,H0_BL_64113.ogg,
Muku,StrangleMuriHard,1,H0_BL_64114.ogg,H0_BL_64114.ogg,
Muku,StrangleMuriHard,2,H0_BL_64115.ogg,H0_BL_64115.ogg,
Muku,StrangleMuriHard,2,H0_BL_64116.ogg,H0_BL_64116.ogg,
Muku,StrangleMuriHard,3,H0_BL_64117.ogg,H0_BL_64117.ogg,
Muku,StrangleMuriHard,3,H0_BL_64118.ogg,H0_BL_64118.ogg,
