Personality,MotionType,ExcitementLevel,Normal,Estrus,dummy
Curtness,Pain,2,H8_adult_56138.ogg,H8_adult_56324.ogg,
Curtness,Pain,3,H8_01169.ogg,H8_01353.ogg,
Curtness,Pain,3,H8_01170.ogg,H8_01354.ogg,
Curtness,Pain,3,H8_adult_56141.ogg,H8_adult_56325.ogg,
Curtness,Pain,3,H8_adult_56142.ogg,H8_adult_56326.ogg,
Curtness,Fellatio,0,H8_01187.ogg,H8_01187.ogg,
Curtness,Fellatio,0,H8_01188.ogg,H8_01188.ogg,
Curtness,Fellatio,0,H8_adult_56159.ogg,H8_adult_56159.ogg,
Curtness,Fellatio,0,H8_adult_56160.ogg,H8_adult_56160.ogg,
Curtness,Fellatio,1,H8_01189.ogg,H8_01189.ogg,
Curtness,Fellatio,1,H8_01190.ogg,H8_01190.ogg,
Curtness,Fellatio,1,H8_adult_56161.ogg,H8_adult_56161.ogg,
Curtness,Fellatio,1,H8_adult_56162.ogg,H8_adult_56162.ogg,
Curtness,Fellatio,2,H8_01191.ogg,H8_01191.ogg,
Curtness,Fellatio,2,H8_01192.ogg,H8_01192.ogg,
Curtness,Fellatio,2,H8_adult_56163.ogg,H8_adult_56163.ogg,
Curtness,Fellatio,2,H8_adult_56164.ogg,H8_adult_56164.ogg,
Curtness,Fellatio,3,H8_01193.ogg,H8_01193.ogg,
Curtness,Fellatio,3,H8_01194.ogg,H8_01194.ogg,
Curtness,Fellatio,3,H8_adult_56165.ogg,H8_adult_56165.ogg,
Curtness,Fellatio,3,H8_adult_56166.ogg,H8_adult_56166.ogg,
Curtness,DeepThroat,0,H8_01307.ogg,H8_01371.ogg,
Curtness,DeepThroat,0,H8_01308.ogg,H8_01372.ogg,
Curtness,DeepThroat,0,H8_adult_56279.ogg,H8_adult_56343.ogg,
Curtness,DeepThroat,0,H8_adult_56280.ogg,H8_adult_56344.ogg,
Curtness,DeepThroat,1,H8_01309.ogg,H8_01373.ogg,
Curtness,DeepThroat,1,H8_01310.ogg,H8_01374.ogg,
Curtness,DeepThroat,1,H8_adult_56281.ogg,H8_adult_56345.ogg,
Curtness,DeepThroat,1,H8_adult_56282.ogg,H8_adult_56346.ogg,
Curtness,DeepThroat,2,H8_01311.ogg,H8_01375.ogg,
Curtness,DeepThroat,2,H8_01312.ogg,H8_01376.ogg,
Curtness,DeepThroat,2,H8_adult_56283.ogg,H8_adult_56347.ogg,
Curtness,DeepThroat,2,H8_adult_56284.ogg,H8_adult_56348.ogg,
Curtness,DeepThroat,3,H8_01313.ogg,H8_01377.ogg,
Curtness,DeepThroat,3,H8_01314.ogg,H8_01378.ogg,
Curtness,DeepThroat,3,H8_adult_56285.ogg,H8_adult_56349.ogg,
Curtness,DeepThroat,3,H8_adult_56286.ogg,H8_adult_56350.ogg,
Curtness,PainFellatio,0,H8_01323.ogg,H8_01371.ogg,
Curtness,PainFellatio,0,H8_01324.ogg,H8_01372.ogg,
Curtness,PainFellatio,0,H8_adult_56295.ogg,H8_adult_56343.ogg,
Curtness,PainFellatio,0,H8_adult_56296.ogg,H8_adult_56344.ogg,
Curtness,PainFellatio,1,H8_01325.ogg,H8_01373.ogg,
Curtness,PainFellatio,1,H8_01326.ogg,H8_01374.ogg,
Curtness,PainFellatio,1,H8_adult_56297.ogg,H8_adult_56345.ogg,
Curtness,PainFellatio,1,H8_adult_56298.ogg,H8_adult_56346.ogg,
Curtness,PainFellatio,2,H8_01327.ogg,H8_01375.ogg,
Curtness,PainFellatio,2,H8_01328.ogg,H8_01376.ogg,
Curtness,PainFellatio,2,H8_adult_56299.ogg,H8_adult_56347.ogg,
Curtness,PainFellatio,2,H8_adult_56300.ogg,H8_adult_56348.ogg,
Curtness,PainFellatio,3,H8_01329.ogg,H8_01377.ogg,
Curtness,PainFellatio,3,H8_01330.ogg,H8_01378.ogg,
Curtness,PainFellatio,3,H8_adult_56301.ogg,H8_adult_56349.ogg,
Curtness,PainFellatio,3,H8_adult_56302.ogg,H8_adult_56350.ogg,
Curtness,PistonExcite,0,H8_01147.ogg,H8_01347.ogg,
Curtness,PistonExcite,0,H8_01148.ogg,H8_01348.ogg,
Curtness,PistonExcite,0,H8_adult_56119.ogg,H8_adult_56319.ogg,
Curtness,PistonExcite,0,H8_adult_56120.ogg,H8_adult_56320.ogg,
Curtness,PistonExcite,1,H8_01149.ogg,H8_01349.ogg,
Curtness,PistonExcite,1,H8_01150.ogg,H8_01350.ogg,
Curtness,PistonExcite,1,H8_adult_56121.ogg,H8_adult_56321.ogg,
Curtness,PistonExcite,1,H8_adult_56122.ogg,H8_adult_56322.ogg,
Curtness,PistonExcite,2,H8_01151.ogg,H8_01351.ogg,
Curtness,PistonExcite,2,H8_01152.ogg,H8_01352.ogg,
Curtness,PistonExcite,2,H8_adult_56123.ogg,H8_adult_56323.ogg,
Curtness,PistonExcite,2,H8_adult_56124.ogg,H8_adult_56324.ogg,
Curtness,PistonExcite,3,H8_01153.ogg,H8_01353.ogg,
Curtness,PistonExcite,3,H8_01154.ogg,H8_01354.ogg,
Curtness,PistonExcite,3,H8_adult_56125.ogg,H8_adult_56325.ogg,
Curtness,PistonExcite,3,H8_adult_56126.ogg,H8_adult_56326.ogg,
Curtness,Houshi,0,H8_01267.ogg,H8_01363.ogg,
Curtness,Houshi,0,H8_01268.ogg,H8_01364.ogg,
Curtness,Houshi,0,H8_adult_56239.ogg,H8_adult_56335.ogg,
Curtness,Houshi,0,H8_adult_56240.ogg,H8_adult_56336.ogg,
Curtness,Houshi,1,H8_01269.ogg,H8_01365.ogg,
Curtness,Houshi,1,H8_01270.ogg,H8_01366.ogg,
Curtness,Houshi,1,H8_adult_56241.ogg,H8_adult_56337.ogg,
Curtness,Houshi,1,H8_adult_56242.ogg,H8_adult_56338.ogg,
Curtness,Houshi,2,H8_01271.ogg,H8_01367.ogg,
Curtness,Houshi,2,H8_01272.ogg,H8_01368.ogg,
Curtness,Houshi,2,H8_adult_56243.ogg,H8_adult_56339.ogg,
Curtness,Houshi,2,H8_adult_56244.ogg,H8_adult_56340.ogg,
Curtness,Houshi,3,H8_01273.ogg,H8_01369.ogg,
Curtness,Houshi,3,H8_01274.ogg,H8_01370.ogg,
Curtness,Houshi,3,H8_adult_56245.ogg,H8_adult_56341.ogg,
Curtness,Houshi,3,H8_adult_56246.ogg,H8_adult_56342.ogg,
Curtness,FellatioExcite,0,H8_01315.ogg,H8_01371.ogg,
Curtness,FellatioExcite,0,H8_01316.ogg,H8_01372.ogg,
Curtness,FellatioExcite,0,H8_adult_56287.ogg,H8_adult_56343.ogg,
Curtness,FellatioExcite,0,H8_adult_56288.ogg,H8_adult_56344.ogg,
Curtness,FellatioExcite,1,H8_01317.ogg,H8_01373.ogg,
Curtness,FellatioExcite,1,H8_01318.ogg,H8_01374.ogg,
Curtness,FellatioExcite,1,H8_adult_56289.ogg,H8_adult_56345.ogg,
Curtness,FellatioExcite,1,H8_adult_56290.ogg,H8_adult_56346.ogg,
Curtness,FellatioExcite,2,H8_01319.ogg,H8_01375.ogg,
Curtness,FellatioExcite,2,H8_01320.ogg,H8_01376.ogg,
Curtness,FellatioExcite,2,H8_adult_56291.ogg,H8_adult_56347.ogg,
Curtness,FellatioExcite,2,H8_adult_56292.ogg,H8_adult_56348.ogg,
Curtness,FellatioExcite,3,H8_01321.ogg,H8_01377.ogg,
Curtness,FellatioExcite,3,H8_01322.ogg,H8_01378.ogg,
Curtness,FellatioExcite,3,H8_adult_56293.ogg,H8_adult_56349.ogg,
Curtness,FellatioExcite,3,H8_adult_56294.ogg,H8_adult_56350.ogg,
Curtness,LickJob,0,H8_01299.ogg,H8_01299.ogg,
Curtness,LickJob,0,H8_01300.ogg,H8_01300.ogg,
Curtness,LickJob,0,H8_adult_56271.ogg,H8_adult_56271.ogg,
Curtness,LickJob,0,H8_adult_56272.ogg,H8_adult_56272.ogg,
Curtness,LickJob,1,H8_01301.ogg,H8_01301.ogg,
Curtness,LickJob,1,H8_01302.ogg,H8_01302.ogg,
Curtness,LickJob,1,H8_adult_56273.ogg,H8_adult_56273.ogg,
Curtness,LickJob,1,H8_adult_56274.ogg,H8_adult_56274.ogg,
Curtness,LickJob,2,H8_01303.ogg,H8_01303.ogg,
Curtness,LickJob,2,H8_01304.ogg,H8_01304.ogg,
Curtness,LickJob,2,H8_adult_56275.ogg,H8_adult_56275.ogg,
Curtness,LickJob,2,H8_adult_56276.ogg,H8_adult_56276.ogg,
Curtness,LickJob,3,H8_01305.ogg,H8_01305.ogg,
Curtness,LickJob,3,H8_01306.ogg,H8_01306.ogg,
Curtness,LickJob,3,H8_adult_56277.ogg,H8_adult_56277.ogg,
Curtness,LickJob,3,H8_adult_56278.ogg,H8_adult_56278.ogg,
Curtness,PistonCry,0,H8_01139.ogg,H8_01347.ogg,
Curtness,PistonCry,0,H8_01140.ogg,H8_01348.ogg,
Curtness,PistonCry,0,H8_adult_56111.ogg,H8_adult_56319.ogg,
Curtness,PistonCry,0,H8_adult_56112.ogg,H8_adult_56320.ogg,
Curtness,PistonCry,1,H8_01141.ogg,H8_01349.ogg,
Curtness,PistonCry,1,H8_01142.ogg,H8_01350.ogg,
Curtness,PistonCry,1,H8_adult_56113.ogg,H8_adult_56321.ogg,
Curtness,PistonCry,1,H8_adult_56114.ogg,H8_adult_56322.ogg,
Curtness,PistonCry,2,H8_01143.ogg,H8_01351.ogg,
Curtness,PistonCry,2,H8_01144.ogg,H8_01352.ogg,
Curtness,PistonCry,2,H8_adult_56115.ogg,H8_adult_56323.ogg,
Curtness,PistonCry,2,H8_adult_56116.ogg,H8_adult_56324.ogg,
Curtness,PistonCry,3,H8_01145.ogg,H8_01353.ogg,
Curtness,PistonCry,3,H8_01146.ogg,H8_01354.ogg,
Curtness,PistonCry,3,H8_adult_56117.ogg,H8_adult_56325.ogg,
Curtness,PistonCry,3,H8_adult_56118.ogg,H8_adult_56326.ogg,
Curtness,SMSubmission,0,H8_01251.ogg,H8_01251.ogg,
Curtness,SMSubmission,0,H8_01252.ogg,H8_01252.ogg,
Curtness,SMSubmission,0,H8_adult_56223.ogg,H8_adult_56223.ogg,
Curtness,SMSubmission,0,H8_adult_56224.ogg,H8_adult_56224.ogg,
Curtness,SMSubmission,1,H8_01253.ogg,H8_01253.ogg,
Curtness,SMSubmission,1,H8_01254.ogg,H8_01254.ogg,
Curtness,SMSubmission,1,H8_adult_56225.ogg,H8_adult_56225.ogg,
Curtness,SMSubmission,1,H8_adult_56226.ogg,H8_adult_56226.ogg,
Curtness,SMSubmission,2,H8_01255.ogg,H8_01255.ogg,
Curtness,SMSubmission,2,H8_01256.ogg,H8_01256.ogg,
Curtness,SMSubmission,2,H8_adult_56227.ogg,H8_adult_56227.ogg,
Curtness,SMSubmission,2,H8_adult_56228.ogg,H8_adult_56228.ogg,
Curtness,SMSubmission,3,H8_01257.ogg,H8_01257.ogg,
Curtness,SMSubmission,3,H8_01258.ogg,H8_01258.ogg,
Curtness,SMSubmission,3,H8_adult_56229.ogg,H8_adult_56229.ogg,
Curtness,SMSubmission,3,H8_adult_56230.ogg,H8_adult_56230.ogg,
Curtness,FellatioDrunk,0,H8_01283.ogg,H8_01371.ogg,
Curtness,FellatioDrunk,0,H8_01284.ogg,H8_01372.ogg,
Curtness,FellatioDrunk,0,H8_adult_56255.ogg,H8_adult_56343.ogg,
Curtness,FellatioDrunk,0,H8_adult_56256.ogg,H8_adult_56344.ogg,
Curtness,FellatioDrunk,1,H8_01285.ogg,H8_01373.ogg,
Curtness,FellatioDrunk,1,H8_01286.ogg,H8_01374.ogg,
Curtness,FellatioDrunk,1,H8_adult_56257.ogg,H8_adult_56345.ogg,
Curtness,FellatioDrunk,1,H8_adult_56258.ogg,H8_adult_56346.ogg,
Curtness,FellatioDrunk,2,H8_01287.ogg,H8_01375.ogg,
Curtness,FellatioDrunk,2,H8_01288.ogg,H8_01376.ogg,
Curtness,FellatioDrunk,2,H8_adult_56259.ogg,H8_adult_56347.ogg,
Curtness,FellatioDrunk,2,H8_adult_56260.ogg,H8_adult_56348.ogg,
Curtness,FellatioDrunk,3,H8_01289.ogg,H8_01377.ogg,
Curtness,FellatioDrunk,3,H8_01290.ogg,H8_01378.ogg,
Curtness,FellatioDrunk,3,H8_adult_56261.ogg,H8_adult_56349.ogg,
Curtness,FellatioDrunk,3,H8_adult_56262.ogg,H8_adult_56350.ogg,
Curtness,Waiting,0,H8_01235.ogg,H8_01235.ogg,
Curtness,Waiting,0,H8_01236.ogg,H8_01236.ogg,
Curtness,Waiting,1,H8_01237.ogg,H8_01237.ogg,
Curtness,Waiting,1,H8_01238.ogg,H8_01238.ogg,
Curtness,Waiting,2,H8_01239.ogg,H8_01239.ogg,
Curtness,Waiting,2,H8_01240.ogg,H8_01240.ogg,
Curtness,Waiting,3,H8_01241.ogg,H8_01241.ogg,
Curtness,Waiting,3,H8_01242.ogg,H8_01242.ogg,
